date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:25	2597/2597	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:26%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Finsurance%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embedb0c5	(from https://exponentwptheme.com/finance/portfolio/insurance/)
10:26:25	2496/2496	---MCZ	200	added ('OK')	application/json	date:Fri,%2025%20Dec%202020%2004:56:27%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fbusiness-loans%2F	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embedfa3e.json	(from https://exponentwptheme.com/finance/portfolio/business-loans/)
10:26:26	2622/2622	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:27%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fbusiness-loans%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embedbe23	(from https://exponentwptheme.com/finance/portfolio/business-loans/)
10:26:26	2491/2491	---MCZ	200	added ('OK')	application/json	date:Fri,%2025%20Dec%202020%2004:56:28%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fmoney-markets%2F	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed0ab0.json	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
10:26:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:28%20GMT	https://exponentwptheme.com/finance/?p=4650	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/indexb287.html	(from https://exponentwptheme.com/finance/portfolio/business-loans/)
10:26:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:28%20GMT	https://exponentwptheme.com/finance/?p=4649	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/index33ec.html	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
10:26:27	2617/2617	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:28%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fmoney-markets%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed54e4	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
10:26:29	278813/278813	---M--	200	added ('OK')	image/jpeg	etag:%225c498f36-4411d%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3.jpg	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
10:26:29	160858/160858	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:31%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:30	7514/7514	---M--	200	added ('OK')	image/jpeg	etag:%225baf8831-1d5a%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2-150x150.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2-150x150.jpg	(from https://exponentwptheme.com/finance/blog/)
10:26:30	138511/138511	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:31%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:30	125452/125452	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:31%20GMT	https://exponentwptheme.com/finance/category/reviews/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/reviews/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:30	148482/148482	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:32%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:31	147904/147904	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:32%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:31	146124/146124	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:32%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:31	5034/5034	---M--	200	added ('OK')	image/jpeg	etag:%225c498f35-13aa%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3-150x150.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3-150x150.jpg	(from https://exponentwptheme.com/finance/blog/)
10:26:31	143591/143591	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:33%20GMT	https://exponentwptheme.com/finance/will-vr-revolutionize-the-way-kids-learn-at-school/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/will-vr-revolutionize-the-way-kids-learn-at-school/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:32	157641/157641	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:33%20GMT	https://exponentwptheme.com/finance/create-websites-that-load-at-blazing-fast-speeds-using-exponent/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/create-websites-that-load-at-blazing-fast-speeds-using-exponent/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:32	145672/145672	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:33%20GMT	https://exponentwptheme.com/finance/artificial-intelligence-will-be-the-next-big-thing-in-technology/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/artificial-intelligence-will-be-the-next-big-thing-in-technology/index.html	(from https://exponentwptheme.com/finance/blog/)
10:26:32	7281/7281	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-1c71%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23-150x150.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23-150x150.jpg	(from https://exponentwptheme.com/finance/blog/)
10:26:34	2280/2280	---MCZ	200	added ('OK')	application/json	date:Fri,%2025%20Dec%202020%2004:56:35%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fcontact%2F	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed4c75.json	(from https://exponentwptheme.com/finance/contact/)
10:26:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:35%20GMT	https://exponentwptheme.com/finance/?p=4587	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/indexe5f7.html	(from https://exponentwptheme.com/finance/contact/)
10:26:34	2373/2373	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:35%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fcontact%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed17b9	(from https://exponentwptheme.com/finance/contact/)
10:26:36	2698/2698	---MCZ	200	added ('OK')	application/json	date:Fri,%2025%20Dec%202020%2004:56:37%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fby-2030-every-person-in-the-planet-will-have-a-smartphone%2F	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embedb50e.json	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:37	491636/491636	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-78074%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/09/Contact-Hero-IMG.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/09/Contact-Hero-IMG.jpg	(from https://exponentwptheme.com/finance/contact/)
10:26:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:38%20GMT	https://exponentwptheme.com/finance/?p=4369	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/indexbc46.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:37	4461/4461	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/feed/index.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:38	2826/2826	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:39%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fby-2030-every-person-in-the-planet-will-have-a-smartphone%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embede69c	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:39	141067/141067	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:40%20GMT	https://exponentwptheme.com/finance/author/exponenttheme/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/author/exponenttheme/index.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:39	453669/453669	---M--	200	added ('OK')	image/jpeg	etag:%225baf8831-6ec25%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:40	92253/92253	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-1685d%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-027.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-027.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:41	115340/115340	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-1c28c%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-029.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-029.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:42	131086/131086	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-2000e%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-26.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-26.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:44%20GMT	https://exponentwptheme.com/finance/blog	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:45	138215/138215	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:45%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/?replytocom=79	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/index3ed4.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:45	83965/83965	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/news/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/news/feed/index.html	(from https://exponentwptheme.com/finance/category/news/)
10:26:45	138213/138213	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:45%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/?replytocom=77	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/index027c.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:45	138216/138216	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:45%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/?replytocom=78	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/index8410.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
10:26:46	4406/4406	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/feed/index.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:46	2657/2657	---MCZ	200	added ('OK')	application/json	date:Fri,%2025%20Dec%202020%2004:56:48%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fplaces-you-need-to-visit-before-you-get-married%2F	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed77e3.json	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:48%20GMT	https://exponentwptheme.com/finance/?p=4368	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/index6a20.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:46	161440/161440	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/technology/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/technology/feed/index.html	(from https://exponentwptheme.com/finance/category/technology/)
10:26:46	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:48%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fplaces-you-need-to-visit-before-you-get-married%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed30d1	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:48	90052/90052	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-15fc4%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-020.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-020.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:49	190474/190474	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-2e80a%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-000.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-000.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:51	102395/102395	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-18ffb%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-001.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-001.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:52	38529/38529	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-9681%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-024.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-024.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:53	143098/143098	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:54%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/?replytocom=74	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/index46e3.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:54%20GMT	https://exponentwptheme.com/finance/blog	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:54	143265/143265	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:54%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/?replytocom=76	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/index3171.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:54	36200/36200	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/lifestyle/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/lifestyle/feed/index.html	(from https://exponentwptheme.com/finance/category/lifestyle/)
10:26:55	20896/20896	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/travel/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/travel/feed/index.html	(from https://exponentwptheme.com/finance/category/travel/)
10:26:55	143102/143102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:56:54%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/?replytocom=75	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/index7693.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
10:26:55	2693/2693	---MCZ	200	added ('OK')	application/json	date:Fri,%2025%20Dec%202020%2004:56:56%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwhy-you-to-hire-a-lawyer-to-prepare-your-privacy-policy%2F	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embedfa8a.json	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:26:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:56:57%20GMT	https://exponentwptheme.com/finance/?p=4367	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/index9376.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:26:56	4452/4452	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/feed/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:26:56	2821/2821	---MCZ	200	added ('OK')	text/xml	date:Fri,%2025%20Dec%202020%2004:56:58%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwhy-you-to-hire-a-lawyer-to-prepare-your-privacy-policy%2F&format=xml	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-json/oembed/1.0/embed5225	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:26:58	210047/210047	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-3347f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23.jpg	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23.jpg	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:00	262089/262089	---M--	200	added ('OK')	image/png	etag:%225baf7cbc-3ffc9%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/07/exp-1-abt-testi.png	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/07/exp-1-abt-testi.png	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:57:01%20GMT	https://exponentwptheme.com/finance/blog	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:02	118781/118781	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:02%20GMT	https://exponentwptheme.com/finance/tag/cookie/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/tag/cookie/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:02	118612/118612	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:02%20GMT	https://exponentwptheme.com/finance/tag/legal/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/tag/legal/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:02	118606/118606	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:02%20GMT	https://exponentwptheme.com/finance/tag/gdpr/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/tag/gdpr/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:03	118623/118623	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:02%20GMT	https://exponentwptheme.com/finance/tag/privacy/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/tag/privacy/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:05	134725/134725	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:04%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=71	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/index616c.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:05	134728/134728	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:05%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=72	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/indexdb9d.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:05	134727/134727	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Dec%202020%2004:57:05%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=73	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/indexd61b.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
10:27:05	52346/52346	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/miscellaneous/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/miscellaneous/feed/index.html	(from https://exponentwptheme.com/finance/category/miscellaneous/)
10:27:06	77534/77534	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/tips/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/category/tips/feed/index.html	(from https://exponentwptheme.com/finance/category/tips/)
10:27:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Dec%202020%2004:57:08%20GMT	https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/robots.txt		(from https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/wp-content/themes/exponent/fonts/icons.css?ver=1.2.4)
10:27:07	4430/4430	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/feed/	E:/My%20Web%20Sites/int/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/feed/index.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
